遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,
3星彩,112000001,2023/01/02,2400600,96024,1206750,9,1,5,,,,,,,,,
3星彩,112000002,2023/01/03,2199325,87973,1370500,5,2,7,,,,,,,,,
3星彩,112000003,2023/01/04,2283450,91338,652750,4,5,4,,,,,,,,,
3星彩,112000004,2023/01/05,2315950,92638,713000,8,5,4,,,,,,,,,
3星彩,112000005,2023/01/06,2403075,96123,668500,6,3,4,,,,,,,,,
3星彩,112000006,2023/01/07,2508425,100337,722250,4,0,5,,,,,,,,,
3星彩,112000007,2023/01/09,2667825,106713,856250,7,5,3,,,,,,,,,
3星彩,112000008,2023/01/10,2396850,95874,1750250,2,3,3,,,,,,,,,
3星彩,112000009,2023/01/11,2493750,99750,1357250,9,9,1,,,,,,,,,
3星彩,112000010,2023/01/12,2483075,99323,889250,7,1,8,,,,,,,,,
3星彩,112000011,2023/01/13,2459900,98396,1802250,6,0,6,,,,,,,,,
3星彩,112000012,2023/01/14,2478600,99144,973000,0,6,1,,,,,,,,,
3星彩,112000013,2023/01/16,2566225,102649,1451000,5,4,7,,,,,,,,,
3星彩,112000014,2023/01/17,2377400,95096,763000,8,7,1,,,,,,,,,
3星彩,112000015,2023/01/18,2501275,100051,1648500,1,3,6,,,,,,,,,
3星彩,112000016,2023/01/19,2551725,102069,858750,6,3,4,,,,,,,,,
3星彩,112000017,2023/01/20,2594800,103792,1078750,9,3,1,,,,,,,,,
3星彩,112000018,2023/01/21,2546125,101845,3541500,1,1,5,,,,,,,,,
3星彩,112000019,2023/01/23,3156175,126247,866500,4,6,0,,,,,,,,,
3星彩,112000020,2023/01/24,2311150,92446,1037250,6,0,9,,,,,,,,,
3星彩,112000021,2023/01/25,2475050,99002,1218750,0,6,9,,,,,,,,,
3星彩,112000022,2023/01/26,2548450,101938,2242250,1,2,5,,,,,,,,,
3星彩,112000023,2023/01/27,2571050,102842,2283250,1,3,1,,,,,,,,,
3星彩,112000024,2023/01/28,2590650,103626,2761500,2,2,3,,,,,,,,,
3星彩,112000025,2023/01/30,3226475,129059,1534000,4,3,5,,,,,,,,,
3星彩,112000026,2023/01/31,2682825,107313,1367500,4,2,4,,,,,,,,,
3星彩,112000027,2023/02/01,2615800,104632,747750,7,6,6,,,,,,,,,
3星彩,112000028,2023/02/02,2546925,101877,1018750,5,9,7,,,,,,,,,
3星彩,112000029,2023/02/03,2562625,102505,4109250,8,8,0,,,,,,,,,
3星彩,112000030,2023/02/04,2681625,107265,1377750,1,3,7,,,,,,,,,
3星彩,112000031,2023/02/06,2962550,118502,1421750,9,6,2,,,,,,,,,
3星彩,112000032,2023/02/07,2501250,100050,1113250,2,6,0,,,,,,,,,
3星彩,112000033,2023/02/08,2651050,106042,1189250,5,5,1,,,,,,,,,
3星彩,112000034,2023/02/09,2651550,106062,926250,1,7,9,,,,,,,,,
3星彩,112000035,2023/02/10,2767675,110707,1720500,1,8,8,,,,,,,,,
3星彩,112000036,2023/02/11,2649925,105997,802500,1,4,0,,,,,,,,,
3星彩,112000037,2023/02/13,2832225,113289,855000,9,6,6,,,,,,,,,
3星彩,112000038,2023/02/14,2438125,97525,953000,8,4,6,,,,,,,,,
3星彩,112000039,2023/02/15,2430425,97217,960250,4,0,2,,,,,,,,,
3星彩,112000040,2023/02/16,2442050,97682,722750,6,8,4,,,,,,,,,
3星彩,112000041,2023/02/17,2473050,98922,1208000,1,4,1,,,,,,,,,
3星彩,112000042,2023/02/18,2565625,102625,892500,0,1,7,,,,,,,,,
3星彩,112000043,2023/02/20,2728650,109146,1083500,0,7,8,,,,,,,,,
3星彩,112000044,2023/02/21,2530800,101232,1717250,4,2,2,,,,,,,,,
3星彩,112000045,2023/02/22,2563875,102555,719000,9,7,5,,,,,,,,,
3星彩,112000046,2023/02/23,2445800,97832,1586500,6,2,4,,,,,,,,,
3星彩,112000047,2023/02/24,2574800,102992,562000,0,5,4,,,,,,,,,
3星彩,112000048,2023/02/25,2544925,101797,3938250,1,1,0,,,,,,,,,
3星彩,112000049,2023/02/27,2732325,109293,777500,6,9,0,,,,,,,,,
3星彩,112000050,2023/02/28,2555475,102219,1264750,5,0,2,,,,,,,,,
3星彩,112000051,2023/03/01,2514200,100568,2411250,2,2,9,,,,,,,,,
3星彩,112000052,2023/03/02,2561275,102451,587250,0,7,8,,,,,,,,,
3星彩,112000053,2023/03/03,2572650,102906,1269750,2,3,7,,,,,,,,,
3星彩,112000054,2023/03/04,2523925,100957,1506750,3,7,8,,,,,,,,,
3星彩,112000055,2023/03/06,2734975,109399,2204000,1,2,9,,,,,,,,,
3星彩,112000056,2023/03/07,2541050,101642,1129000,1,8,7,,,,,,,,,
3星彩,112000057,2023/03/08,2688875,107555,1070000,1,4,4,,,,,,,,,
3星彩,112000058,2023/03/09,2555475,102219,785500,3,4,8,,,,,,,,,
3星彩,112000059,2023/03/10,2636175,105447,1244000,6,8,5,,,,,,,,,
3星彩,112000060,2023/03/11,2544075,101763,1437000,7,6,8,,,,,,,,,
3星彩,112000061,2023/03/13,2716675,108667,1789750,6,8,8,,,,,,,,,
3星彩,112000062,2023/03/14,2501025,100041,1148500,3,0,6,,,,,,,,,
3星彩,112000063,2023/03/15,2530025,101201,1300500,3,9,3,,,,,,,,,
3星彩,112000064,2023/03/16,2428125,97125,832250,1,4,2,,,,,,,,,
3星彩,112000065,2023/03/17,2430800,97232,594000,0,8,3,,,,,,,,,
3星彩,112000066,2023/03/18,2428150,97126,1617000,1,3,6,,,,,,,,,
3星彩,112000067,2023/03/20,2631725,105269,1584000,2,3,8,,,,,,,,,
3星彩,112000068,2023/03/21,2493450,99738,3057750,4,1,1,,,,,,,,,
3星彩,112000069,2023/03/22,2458975,98359,1295750,5,3,3,,,,,,,,,
3星彩,112000070,2023/03/23,2424125,96965,1253250,7,5,9,,,,,,,,,
3星彩,112000071,2023/03/24,2310200,92408,1059250,6,9,2,,,,,,,,,
3星彩,112000072,2023/03/25,2309625,92385,1591750,2,8,5,,,,,,,,,
3星彩,112000073,2023/03/27,2426725,97069,1595250,5,5,1,,,,,,,,,
3星彩,112000074,2023/03/28,2242725,89709,1175500,5,8,3,,,,,,,,,
3星彩,112000075,2023/03/29,2332075,93283,1821750,9,3,6,,,,,,,,,
3星彩,112000076,2023/03/30,2356875,94275,1211750,1,3,4,,,,,,,,,
3星彩,112000077,2023/03/31,2538050,101522,1223250,7,2,6,,,,,,,,,
3星彩,112000078,2023/04/01,2458750,98350,641250,9,4,8,,,,,,,,,
3星彩,112000079,2023/04/03,2620300,104812,1650250,0,9,0,,,,,,,,,
3星彩,112000080,2023/04/04,2303025,92121,852750,6,4,2,,,,,,,,,
3星彩,112000081,2023/04/05,2293875,91755,1954750,1,1,8,,,,,,,,,
3星彩,112000082,2023/04/06,2356325,94253,997500,0,0,7,,,,,,,,,
3星彩,112000083,2023/04/07,2447475,97899,812500,9,0,7,,,,,,,,,
3星彩,112000084,2023/04/08,2422925,96917,1033750,4,0,1,,,,,,,,,
3星彩,112000085,2023/04/10,2655350,106214,1102750,9,7,6,,,,,,,,,
3星彩,112000086,2023/04/11,2375100,95004,1801750,5,2,5,,,,,,,,,
3星彩,112000087,2023/04/12,2409150,96366,1388750,3,2,8,,,,,,,,,
3星彩,112000088,2023/04/13,2403450,96138,477000,0,9,0,,,,,,,,,
3星彩,112000089,2023/04/14,2431625,97265,783500,7,4,5,,,,,,,,,
3星彩,112000090,2023/04/15,2408625,96345,1420250,6,6,5,,,,,,,,,
3星彩,112000091,2023/04/17,2568975,102759,1385750,8,5,9,,,,,,,,,
3星彩,112000092,2023/04/18,2226575,89063,664750,8,4,7,,,,,,,,,
3星彩,112000093,2023/04/19,2158950,86358,1045750,6,7,7,,,,,,,,,
3星彩,112000094,2023/04/20,2233550,89342,1507250,7,6,6,,,,,,,,,
3星彩,112000095,2023/04/21,2428750,97150,854250,6,0,1,,,,,,,,,
3星彩,112000096,2023/04/22,2358225,94329,1474500,1,6,9,,,,,,,,,
3星彩,112000097,2023/04/24,2536000,101440,689250,7,4,9,,,,,,,,,
3星彩,112000098,2023/04/25,2283125,91325,930750,1,6,3,,,,,,,,,
3星彩,112000099,2023/04/26,2412200,96488,560250,9,4,5,,,,,,,,,
3星彩,112000100,2023/04/27,2336150,93446,1246000,8,1,1,,,,,,,,,
3星彩,112000101,2023/04/28,2443800,97752,974000,1,6,0,,,,,,,,,
3星彩,112000102,2023/04/29,2405950,96238,1554500,9,4,2,,,,,,,,,
3星彩,112000103,2023/05/01,2522825,100913,643000,4,9,0,,,,,,,,,
3星彩,112000104,2023/05/02,2330525,93221,1493000,3,2,0,,,,,,,,,
3星彩,112000105,2023/05/03,2386650,95466,1028000,1,4,2,,,,,,,,,
3星彩,112000106,2023/05/04,2445650,97826,1865000,5,8,7,,,,,,,,,
3星彩,112000107,2023/05/05,2452475,98099,1416250,0,1,5,,,,,,,,,
3星彩,112000108,2023/05/06,2405600,96224,1004750,3,5,3,,,,,,,,,
3星彩,112000109,2023/05/08,2553300,102132,1131000,6,9,3,,,,,,,,,
3星彩,112000110,2023/05/09,2390325,95613,1038250,1,4,1,,,,,,,,,
3星彩,112000111,2023/05/10,2492900,99716,807500,5,4,6,,,,,,,,,
3星彩,112000112,2023/05/11,2425025,97001,1336500,7,6,5,,,,,,,,,
3星彩,112000113,2023/05/12,2667100,106684,998250,2,5,9,,,,,,,,,
3星彩,112000114,2023/05/13,2478600,99144,1218500,6,1,3,,,,,,,,,
3星彩,112000115,2023/05/15,2565400,102616,652000,5,9,8,,,,,,,,,
3星彩,112000116,2023/05/16,2343575,93743,632000,8,9,0,,,,,,,,,
3星彩,112000117,2023/05/17,2405375,96215,586500,7,9,6,,,,,,,,,
3星彩,112000118,2023/05/18,2292875,91715,1649750,1,3,0,,,,,,,,,
3星彩,112000119,2023/05/19,2281850,91274,1061000,0,1,1,,,,,,,,,
3星彩,112000120,2023/05/20,2515975,100639,983750,2,4,5,,,,,,,,,
3星彩,112000121,2023/05/22,2403250,96130,1337750,6,6,5,,,,,,,,,
3星彩,112000122,2023/05/23,2156025,86241,1165750,7,5,0,,,,,,,,,
3星彩,112000123,2023/05/24,2186875,87475,1162000,8,1,8,,,,,,,,,
3星彩,112000124,2023/05/25,2193250,87730,1053250,3,9,7,,,,,,,,,
3星彩,112000125,2023/05/26,2200350,88014,713750,8,7,2,,,,,,,,,
3星彩,112000126,2023/05/27,2170050,86802,703000,7,0,9,,,,,,,,,
3星彩,112000127,2023/05/29,2227250,89090,1401750,3,1,4,,,,,,,,,
3星彩,112000128,2023/05/30,1992175,79687,775500,1,5,4,,,,,,,,,
3星彩,112000129,2023/05/31,2129800,85192,810000,7,9,3,,,,,,,,,
3星彩,112000130,2023/06/01,2121525,84861,984000,4,2,4,,,,,,,,,
3星彩,112000131,2023/06/02,2132675,85307,776750,6,7,7,,,,,,,,,
3星彩,112000132,2023/06/03,2112925,84517,1365500,8,3,1,,,,,,,,,
3星彩,112000133,2023/06/05,2252900,90116,741750,9,6,9,,,,,,,,,
3星彩,112000134,2023/06/06,2159100,86364,1016500,3,0,3,,,,,,,,,
3星彩,112000135,2023/06/07,2096450,83858,800000,2,9,8,,,,,,,,,
3星彩,112000136,2023/06/08,2096125,83845,1162750,7,2,0,,,,,,,,,
3星彩,112000137,2023/06/09,2147675,85907,1104500,3,8,1,,,,,,,,,
3星彩,112000138,2023/06/10,2151650,86066,1218000,7,2,8,,,,,,,,,
3星彩,112000139,2023/06/12,2240225,89609,787750,2,6,7,,,,,,,,,
3星彩,112000140,2023/06/13,2077275,83091,804000,4,8,1,,,,,,,,,
3星彩,112000141,2023/06/14,2126425,85057,1122500,3,0,3,,,,,,,,,
3星彩,112000142,2023/06/15,2130750,85230,736500,8,5,7,,,,,,,,,
3星彩,112000143,2023/06/16,2201875,88075,859750,5,7,1,,,,,,,,,
3星彩,112000144,2023/06/17,2283175,91327,903500,0,9,9,,,,,,,,,
3星彩,112000145,2023/06/19,2366975,94679,623250,4,8,5,,,,,,,,,
3星彩,112000146,2023/06/20,2108800,84352,1848250,6,2,6,,,,,,,,,
3星彩,112000147,2023/06/21,2255875,90235,958750,3,6,0,,,,,,,,,
3星彩,112000148,2023/06/22,2180925,87237,933500,9,2,6,,,,,,,,,
3星彩,112000149,2023/06/23,2054175,82167,1092750,2,0,2,,,,,,,,,
3星彩,112000150,2023/06/24,2070475,82819,472250,4,8,4,,,,,,,,,
3星彩,112000151,2023/06/26,2286650,91466,2717250,1,1,9,,,,,,,,,
3星彩,112000152,2023/06/27,2093525,83741,1793000,0,1,0,,,,,,,,,
3星彩,112000153,2023/06/28,2075075,83003,1377250,3,5,3,,,,,,,,,
3星彩,112000154,2023/06/29,2130650,85226,2022000,6,2,4,,,,,,,,,
3星彩,112000155,2023/06/30,2251650,90066,1090500,1,9,9,,,,,,,,,
