遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4, 
4星彩,112000065,2023/03/17,4913825,196553,2935000,5,1,3,5,,,,,,,,
4星彩,112000066,2023/03/18,4791425,191657,1275000,8,6,7,0,,,,,,,,
4星彩,112000067,2023/03/20,5145575,205823,1440000,0,9,6,3,,,,,,,,
4星彩,112000068,2023/03/21,4774500,190980,3740000,6,9,9,5,,,,,,,,
4星彩,112000069,2023/03/22,4838400,193536,455000,9,4,9,2,,,,,,,,
4星彩,112000070,2023/03/23,4680075,187203,520000,9,7,0,4,,,,,,,,
4星彩,112000071,2023/03/24,4664450,186578,1625000,4,6,5,3,,,,,,,,
4星彩,112000072,2023/03/25,4612125,184485,1510000,3,9,4,8,,,,,,,,
4星彩,112000073,2023/03/27,4764750,190590,2915000,7,1,2,6,,,,,,,,
4星彩,112000074,2023/03/28,4544450,181778,11040000,3,8,6,3,,,,,,,,
4星彩,112000075,2023/03/29,4560450,182418,645000,2,2,5,4,,,,,,,,
4星彩,112000076,2023/03/30,4619875,184795,2385000,4,0,3,3,,,,,,,,
4星彩,112000077,2023/03/31,4759225,190369,1955000,5,6,2,6,,,,,,,,
4星彩,112000078,2023/04/01,4566700,182668,1135000,4,4,0,4,,,,,,,,
4星彩,112000079,2023/04/03,4759150,190366,1670000,5,0,3,7,,,,,,,,
4星彩,112000080,2023/04/04,4393800,175752,2530000,1,4,1,3,,,,,,,,
4星彩,112000081,2023/04/05,4320125,172805,3495000,1,3,2,1,,,,,,,,
4星彩,112000082,2023/04/06,4686625,187465,1815000,5,2,5,9,,,,,,,,
4星彩,112000083,2023/04/07,4783350,191334,1835000,5,0,0,6,,,,,,,,
4星彩,112000084,2023/04/08,4720725,188829,1280000,8,2,1,2,,,,,,,,
4星彩,112000085,2023/04/10,5144825,205793,645000,8,3,4,0,,,,,,,,
4星彩,112000086,2023/04/11,4668650,186746,625000,5,8,4,9,,,,,,,,
4星彩,112000087,2023/04/12,4679600,187184,1985000,9,8,6,1,,,,,,,,
4星彩,112000088,2023/04/13,4653900,186156,1255000,8,2,7,8,,,,,,,,
