遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6, 
38樂合彩,112000001,2023/01/02,4072575,162903,1137500,03,04,05,27,28,35,,,,,,
38樂合彩,112000002,2023/01/05,4247950,169918,3809000,04,11,15,18,25,36,,,,,,
38樂合彩,112000003,2023/01/09,4595250,183810,2655500,09,10,17,24,31,37,,,,,,
38樂合彩,112000004,2023/01/12,4640075,185603,1463750,04,08,20,22,34,36,,,,,,
38樂合彩,112000005,2023/01/16,4709050,188362,2200500,03,11,13,17,23,38,,,,,,
38樂合彩,112000006,2023/01/19,4326150,173046,1656250,03,10,14,15,25,33,,,,,,
38樂合彩,112000007,2023/01/23,3466975,138679,1324250,07,15,17,23,33,38,,,,,,
38樂合彩,112000008,2023/01/26,3645425,145817,1735250,03,11,22,23,28,36,,,,,,
38樂合彩,112000009,2023/01/30,3917950,156718,1826750,10,11,23,27,28,34,,,,,,
38樂合彩,112000010,2023/02/02,3769575,150783,2708250,09,14,15,20,35,38,,,,,,
38樂合彩,112000011,2023/02/06,4626225,185049,2276000,04,06,09,11,23,26,,,,,,
38樂合彩,112000012,2023/02/09,4863575,194543,3505000,01,02,24,27,33,37,,,,,,
38樂合彩,112000013,2023/02/13,4876975,195079,3590750,08,10,15,18,23,28,,,,,,
38樂合彩,112000014,2023/02/16,5058550,202342,2493750,05,06,18,25,32,38,,,,,,
38樂合彩,112000015,2023/02/20,5307525,212301,4279250,02,08,16,22,24,27,,,,,,
38樂合彩,112000016,2023/02/23,5188250,207530,2638000,10,19,26,30,33,34,,,,,,
38樂合彩,112000017,2023/02/27,5279475,211179,2778250,01,03,06,10,17,20,,,,,,
38樂合彩,112000018,2023/03/02,5630900,225236,2180750,03,12,18,26,27,34,,,,,,
38樂合彩,112000019,2023/03/06,5802725,232109,3775750,02,13,17,20,25,28,,,,,,
38樂合彩,112000020,2023/03/09,4509125,180365,2596500,17,25,29,35,37,38,,,,,,
38樂合彩,112000021,2023/03/13,4572125,182885,2127250,10,11,16,21,30,34,,,,,,
38樂合彩,112000022,2023/03/16,4463700,178548,2709750,03,06,16,21,22,23,,,,,,
38樂合彩,112000023,2023/03/20,4474275,178971,2266750,06,09,20,29,36,38,,,,,,
38樂合彩,112000024,2023/03/23,4410275,176411,1567250,02,10,11,12,33,36,,,,,,
38樂合彩,112000025,2023/03/27,4149300,165972,1595500,09,12,18,22,28,30,,,,,,
38樂合彩,112000026,2023/03/30,4103825,164153,1807250,01,12,17,26,33,38,,,,,,
38樂合彩,112000027,2023/04/03,4565350,182614,2461000,17,19,22,26,34,35,,,,,,
38樂合彩,112000028,2023/04/06,4563700,182548,2752250,05,08,15,21,24,26,,,,,,
38樂合彩,112000029,2023/04/10,4466825,178673,2084500,04,06,19,23,29,34,,,,,,
38樂合彩,112000030,2023/04/13,4395800,175832,1544750,04,12,24,26,28,34,,,,,,
38樂合彩,112000031,2023/04/17,4383325,175333,1611750,09,15,25,29,30,36,,,,,,
38樂合彩,112000032,2023/04/20,4050275,162011,1525750,03,15,19,32,37,38,,,,,,
38樂合彩,112000033,2023/04/24,4167550,166702,3629250,02,13,14,17,20,28,,,,,,
38樂合彩,112000034,2023/04/27,4133600,165344,1786000,07,15,25,33,36,38,,,,,,
38樂合彩,112000035,2023/05/01,4132625,165305,1148000,01,07,14,25,29,32,,,,,,
38樂合彩,112000036,2023/05/04,4053975,162159,1546750,02,05,15,22,33,36,,,,,,
38樂合彩,112000037,2023/05/08,4009400,160376,1854500,03,05,16,17,26,29,,,,,,
38樂合彩,112000038,2023/05/11,4220900,168836,3260750,07,11,13,23,25,34,,,,,,
38樂合彩,112000039,2023/05/15,4247550,169902,2066500,02,03,04,07,20,29,,,,,,
38樂合彩,112000040,2023/05/18,3977850,159114,1664250,07,12,14,24,26,31,,,,,,
38樂合彩,112000041,2023/05/22,4039075,161563,3059000,15,18,19,30,31,38,,,,,,
38樂合彩,112000042,2023/05/25,3940125,157605,1332000,06,09,12,19,20,38,,,,,,
38樂合彩,112000043,2023/05/29,3807225,152289,7835250,01,02,09,18,24,25,,,,,,
38樂合彩,112000044,2023/06/01,3875750,155030,2771000,10,18,25,29,36,37,,,,,,
38樂合彩,112000045,2023/06/05,4105025,164201,4346750,04,11,28,32,34,35,,,,,,
38樂合彩,112000046,2023/06/08,4211875,168475,2768750,03,08,12,18,35,38,,,,,,
38樂合彩,112000047,2023/06/12,4226650,169066,1732250,01,02,16,18,35,38,,,,,,
38樂合彩,112000048,2023/06/15,4310050,172402,2123750,02,24,25,26,34,36,,,,,,
38樂合彩,112000049,2023/06/19,4339350,173574,4294250,04,08,12,20,27,36,,,,,,
38樂合彩,112000050,2023/06/22,4232300,169292,2654250,01,04,07,17,24,28,,,,,,
38樂合彩,112000051,2023/06/26,3658000,146320,1429250,01,15,16,17,24,35,,,,,,
38樂合彩,112000052,2023/06/29,3623225,144929,1825000,01,08,26,27,29,36,,,,,,
